transaction_id,target_id,acquirer_id,announce_date,close_date,deal_year,deal_quarter,deal_type,financing_type,deal_size_mm,ev_ebitda_multiple,ev_revenue_multiple,synergy_pct_of_deal,outcome,strategic_rationale_tags,num_bidders,days_to_close,target_name,target_sector,target_sub_sector,target_geography,target_ownership_type,target_ltm_revenue_mm,target_ebitda_margin_pct,acquirer_name,acquirer_type,acquirer_sector_focus,acquirer_geographic_reach,sector_median_ev_ebitda,sector_median_ev_revenue,ev_ebitda_pct_vs_sector_median,ev_revenue_pct_vs_sector_median,acquirer_fiscal_revenue_mm,acquirer_fiscal_ebitda_mm,acquirer_net_debt_mm,acquirer_cash_mm,acquirer_total_assets_mm,deal_size_tier
TXN-0399,TGT-0146,ACQ-033,2023-06-14,2023-11-18,2023,Q2,Bolt-on Acquisition,Mixed,127.0,19.9,3.91,18.6,Closed,Margin Improvement|Diversification,5,157,Atlas Behavioral Health,Behavioral Health,Eating Disorder Treatment,Mid-Atlantic,Nonprofit,665.8,15.7,New Mountain Capital,Financial Sponsor,Healthcare,National,11.1,2.31,79.27927927927927,69.26406926406926,,,,,,Mid-Market
TXN-0242,TGT-0156,ACQ-028,2023-02-19,2023-11-20,2023,Q1,Strategic Acquisition,Leveraged,507.2,12.7,1.14,14.1,Closed,Cross-Sell Opportunity|Market Consolidation|Geographic Expansion|Margin Improvement,2,274,Benchmark Systems,Health IT,Population Health,Multi-Regional,Physician-Owned,437.8,9.2,Advent International,Financial Sponsor,Diversified,National,10.2,1.71,24.50980392156863,-33.333333333333336,,,,,,Large
TXN-0485,TGT-0163,ACQ-033,2023-10-13,,2023,Q4,Leveraged Buyout,Stock-for-Stock,609.1,11.4,7.46,5.7,Pending,Vertical Integration|Geographic Expansion|Talent Acquisition|Diversification|Margin Improvement,3,,Sterling Recovery Centers,Behavioral Health,Psychiatric Hospitals,Southeast,Private,357.8,20.0,New Mountain Capital,Financial Sponsor,Healthcare,National,9.6,2.13,18.750000000000007,250.2347417840376,,,,,,Large
TXN-0199,TGT-0176,ACQ-035,2023-02-13,2023-06-28,2023,Q1,Strategic Acquisition,Stock-for-Stock,316.1,12.0,3.51,10.8,Closed,Brand Value|Market Consolidation|Cost Synergies|Margin Improvement,1,135,Acumen Home Health,Home Health/Hospice,Personal Care,Multi-Regional,Nonprofit,700.4,12.2,Cerberus Capital,Financial Sponsor,Diversified,National,10.1,3.73,18.811881188118814,-5.8981233243967885,,,,,,Mid-Market
TXN-0350,TGT-0197,ACQ-027,2023-10-12,,2023,Q4,Management Buyout,Seller Financing,433.0,21.6,3.57,12.9,Pending,Market Consolidation|Platform Build|Technology Capability,7,,Titan Biopharma,Pharma/Biotech,Biotech Therapeutics,Northeast,Public,406.7,25.7,Bain Capital,Financial Sponsor,Diversified,National,15.1,3.74,43.04635761589405,-4.545454545454556,,,,,,Mid-Market
TXN-0339,TGT-0204,ACQ-032,2023-01-26,,2023,Q1,Carve-out,Stock-for-Stock,316.6,20.8,3.69,7.6,Terminated,Cost Synergies|Cross-Sell Opportunity,3,,Encore Revenue Solutions,Revenue Cycle,Claims Management,Mid-Atlantic,Public,153.6,25.2,Vista Equity Partners,Financial Sponsor,Technology,National,17.8,3.02,16.853932584269664,22.185430463576157,,,,,,Mid-Market
TXN-0018,TGT-0210,ACQ-036,2023-09-16,2024-05-02,2023,Q3,Platform Investment,Leveraged,90.3,13.5,4.76,11.3,Closed,High Growth|Platform Build,1,229,Osprey Systems,Health IT,Population Health,Mid-Atlantic,Private,71.8,32.4,Water Street Healthcare,Financial Sponsor,Healthcare,National,10.7,1.85,26.16822429906543,157.29729729729726,,,,,,Small
TXN-0331,TGT-0216,ACQ-032,2023-12-01,,2023,Q4,Carve-out,Leveraged,409.0,23.5,6.87,9.6,Withdrawn,Supply Chain Integration|Geographic Expansion,2,,Delta Device Solutions,Medical Devices,Surgical Instruments,Mountain West,Physician-Owned,886.5,30.5,Vista Equity Partners,Financial Sponsor,Technology,National,14.0,4.93,67.85714285714286,39.35091277890467,,,,,,Mid-Market
TXN-0354,TGT-0217,ACQ-030,2023-07-18,2023-11-04,2023,Q3,SPAC Merger,Seller Financing,571.8,14.0,1.93,19.5,Closed,High Growth|Cross-Sell Opportunity|Geographic Expansion,7,109,Benchmark Care at Home,Home Health/Hospice,Home Infusion,Multi-Regional,Family-Owned,177.1,12.2,Summit Partners,Financial Sponsor,Growth Equity,National,16.3,4.47,-14.110429447852765,-56.82326621923938,,,,,,Large
TXN-0101,TGT-0249,ACQ-029,2023-08-12,,2023,Q3,Management Buyout,Mixed,164.0,9.5,3.3,15.5,Pending,Platform Build|Talent Acquisition|Cost Synergies,5,,Nexus Dental Group,Dental,Pediatric Dental,West Coast,Private,363.0,18.3,General Atlantic,Financial Sponsor,Growth Equity,National,10.0,3.34,-5.0,-1.1976047904191627,,,,,,Mid-Market
TXN-0340,TGT-0263,ACQ-030,2023-08-21,2024-03-02,2023,Q3,Platform Investment,Cash + Stock,571.0,16.5,2.03,3.8,Closed,Regulatory Arbitrage|Cost Synergies,4,194,Flatiron Home Health,Home Health/Hospice,Home Health,Multi-Regional,PE-Backed,145.9,11.1,Summit Partners,Financial Sponsor,Growth Equity,National,16.3,4.47,1.2269938650306704,-54.58612975391499,,,,,,Large
TXN-0021,TGT-0268,ACQ-027,2023-10-05,,2023,Q4,SPAC Merger,Cash + Stock,249.6,13.5,6.95,3.6,Pending,Supply Chain Integration|Margin Improvement,3,,Sentinel Healthcare,Healthcare Services,Specialty Clinics,Mountain West,Physician-Owned,482.7,26.5,Bain Capital,Financial Sponsor,Diversified,National,9.2,3.92,46.73913043478262,77.29591836734696,,,,,,Mid-Market
TXN-0190,TGT-0287,ACQ-040,2023-03-27,2023-07-21,2023,Q1,Minority Investment,Stock-for-Stock,106.5,8.5,0.93,8.9,Closed,Brand Value|Cross-Sell Opportunity|Talent Acquisition|Diversification|Cost Synergies,6,116,Sentinel Therapeutics,Pharma/Biotech,Biotech Therapeutics,West Coast,Nonprofit,200.7,24.2,Leonard Green,Financial Sponsor,Diversified,National,15.0,4.27,-43.333333333333336,-78.22014051522248,,,,,,Mid-Market
TXN-0047,TGT-0233,ACQ-022,2023-12-24,,2023,Q4,Merger of Equals,Mixed,104.5,20.4,2.4,8.8,Pending,Market Consolidation|Platform Build|Geographic Expansion|Cost Synergies,5,,Uplift Health Plans,Health Insurance,Dental Insurance,Northeast,Physician-Owned,4.7,27.5,Blackstone,Financial Sponsor,Diversified,National,14.1,2.04,44.68085106382978,17.647058823529406,,,,,,Mid-Market
TXN-0356,TGT-0034,ACQ-014,2024-01-17,,2024,Q1,Platform Investment,Cash + Stock,173.4,23.7,2.53,4.4,Terminated,Geographic Expansion|Brand Value|Diversification|Platform Build|Vertical Integration,1,,Apex Recovery Centers,Behavioral Health,Psychiatric Hospitals,National,Physician-Owned,161.7,16.3,HealthStream,Strategic,Health IT,National,15.5,2.36,52.9032258064516,7.203389830508472,294.0,77.3,142.4,10.5,471.6,Mid-Market
TXN-0131,TGT-0061,ACQ-014,2024-10-04,2025-03-28,2024,Q4,Minority Investment,All Cash,289.5,21.3,2.33,13.9,Closed,Vertical Integration|Brand Value,5,175,Trident Oral Health,Dental,DSO (Dental Support Org),Southeast,Physician-Owned,271.8,25.9,HealthStream,Strategic,Health IT,National,10.3,4.03,106.79611650485437,-42.183622828784124,294.0,77.3,142.4,10.5,471.6,Mid-Market
TXN-0029,TGT-0068,ACQ-012,2024-02-27,,2024,Q1,Leveraged Buyout,Leveraged,647.0,11.8,7.76,13.9,Rumored,Revenue Synergies|Diversification|Margin Improvement|Vertical Integration|Technology Capability,7,,Unity Billing Solutions,Revenue Cycle,Claims Management,Southwest,Private,116.8,22.5,Phreesia,Strategic,Health IT,National,14.1,2.38,-16.312056737588644,226.05042016806723,431.3,89.3,53.3,25.6,663.7,Large
TXN-0309,TGT-0097,ACQ-008,2024-09-08,,2024,Q3,Carve-out,Leveraged,467.9,6.0,1.25,12.1,Withdrawn,Diversification|Supply Chain Integration|Brand Value|Regulatory Arbitrage|Cost Synergies,7,,Noble Home Health,Home Health/Hospice,Home Infusion,Great Plains,Public,54.4,17.3,Acadia Healthcare,Strategic,Behavioral Health,National,11.5,3.39,-47.82608695652174,-63.12684365781711,2432.2,542.4,1143.0,313.1,3914.9,Mid-Market
TXN-0078,TGT-0100,ACQ-003,2024-06-23,2025-02-27,2024,Q2,SPAC Merger,Cash + Stock,297.4,18.4,7.82,4.5,Closed,Regulatory Arbitrage|High Growth|Revenue Synergies|Cross-Sell Opportunity,5,249,Jetstream Home Care,Home Health/Hospice,Hospice,Southwest,Nonprofit,308.5,28.4,HCA Healthcare,Strategic,Healthcare Services,National,15.9,3.52,15.72327044025156,122.15909090909093,5811.6,1511.0,1626.8,309.1,8145.5,Mid-Market
TXN-0250,TGT-0106,ACQ-016,2024-10-04,,2024,Q4,Bolt-on Acquisition,Seller Financing,266.5,17.2,4.34,18.9,Rumored,Cost Synergies|High Growth|Geographic Expansion|Talent Acquisition|Diversification,6,,Eclipse Managed Care,Health Insurance,Medicare Advantage,West Coast,Nonprofit,47.0,33.5,Henry Schein,Strategic,Medical Devices,National,17.6,2.1,-2.2727272727272845,106.66666666666664,3266.2,437.7,359.2,357.5,8728.3,Mid-Market
TXN-0068,TGT-0141,ACQ-017,2024-05-01,,2024,Q2,Minority Investment,Mixed,301.8,18.4,6.82,11.8,Withdrawn,Talent Acquisition|High Growth|Diversification,7,,Vanguard Home Care,Home Health/Hospice,Personal Care,Southeast,Physician-Owned,544.1,34.1,Hologic,Strategic,Medical Devices,National,15.9,3.52,15.72327044025156,93.75000000000001,2257.6,474.1,777.6,123.4,6420.7,Mid-Market
TXN-0444,TGT-0169,ACQ-009,2024-02-27,2025-03-13,2024,Q1,Strategic Acquisition,Stock-for-Stock,627.6,12.3,3.34,16.0,Closed,Talent Acquisition|Technology Capability,2,380,Uplift Insurance Solutions,Health Insurance,Medicaid Managed Care,Southeast,PE-Backed,190.3,27.3,Encompass Health,Strategic,Home Health/Hospice,Multi-Regional,14.6,3.84,-15.75342465753424,-13.020833333333334,3264.1,734.4,1776.7,480.8,8304.6,Large
TXN-0144,TGT-0177,ACQ-006,2024-02-08,,2024,Q1,SPAC Merger,Seller Financing,680.4,22.2,1.25,18.3,Withdrawn,Market Consolidation|Talent Acquisition,1,,Equinox Health Plans,Health Insurance,Medicaid Managed Care,Northeast,Private,836.5,23.6,Molina Healthcare,Strategic,Health Insurance,Multi-Regional,14.6,3.84,52.054794520547944,-67.44791666666666,2449.7,274.4,747.6,94.8,6566.2,Large
TXN-0383,TGT-0197,ACQ-016,2024-03-01,,2024,Q1,Platform Investment,All Cash,790.5,23.3,2.85,17.3,Rumored,Brand Value|Talent Acquisition,7,,Titan Biopharma,Pharma/Biotech,Biotech Therapeutics,Northeast,Public,406.7,25.7,Henry Schein,Strategic,Medical Devices,National,17.2,2.74,35.465116279069775,4.014598540145981,3266.2,437.7,359.2,357.5,8728.3,Large
TXN-0004,TGT-0202,ACQ-005,2024-03-06,2024-09-29,2024,Q1,Minority Investment,Mixed,200.9,11.0,3.07,16.6,Closed,Vertical Integration|Technology Capability|Platform Build|Revenue Synergies|Cost Synergies,6,207,Voyager Healthcare,Healthcare Services,Specialty Clinics,West Coast,Private,244.8,10.9,Tenet Healthcare,Strategic,Healthcare Services,Multi-Regional,9.3,2.94,18.27956989247311,4.42176870748299,3503.0,914.3,1203.9,320.0,8385.6,Mid-Market
TXN-0292,TGT-0220,ACQ-016,2024-03-21,2025-03-07,2024,Q1,Strategic Acquisition,Cash + Stock,406.5,9.8,3.51,13.9,Closed,Market Consolidation|Diversification|Cost Synergies|Vertical Integration|Revenue Synergies,4,351,Flatiron Home Care,Home Health/Hospice,Hospice,National,Physician-Owned,131.8,11.9,Henry Schein,Strategic,Medical Devices,National,16.8,4.48,-41.666666666666664,-21.651785714285726,3266.2,437.7,359.2,357.5,8728.3,Mid-Market
TXN-0225,TGT-0222,ACQ-020,2024-05-03,2024-11-01,2024,Q2,Merger of Equals,Mixed,668.2,15.7,4.33,18.1,Closed,Platform Build|Supply Chain Integration|High Growth|Diversification|Cross-Sell Opportunity,8,182,Zephyr MedTech,Medical Devices,Cardiac Devices,Mountain West,Family-Owned,188.4,28.4,Qualifacts,Strategic,Health IT,National,11.7,3.67,34.18803418803419,17.98365122615804,343.1,56.3,142.8,50.2,553.1,Large
TXN-0449,TGT-0232,ACQ-015,2024-01-03,,2024,Q1,Minority Investment,Cash + Stock,305.3,16.7,5.43,8.7,Pending,Talent Acquisition|Cost Synergies,2,,Sentinel Health Systems,Healthcare Services,Specialty Clinics,Southwest,Private,7.0,20.3,Patterson Companies,Strategic,Dental,National,9.3,2.94,79.56989247311826,84.6938775510204,1625.9,365.8,204.0,78.4,3565.7,Mid-Market
TXN-0282,TGT-0244,ACQ-011,2024-09-19,,2024,Q3,SPAC Merger,Cash + Stock,577.7,14.7,2.25,19.8,Terminated,Revenue Synergies|High Growth,8,,Nexus Medical Devices,Medical Devices,Orthopedic Devices,Northeast,Public,363.8,10.8,Veeva Systems,Strategic,Health IT,National,12.3,4.42,19.512195121951205,-49.095022624434385,2219.2,239.7,818.4,320.8,6420.7,Large
TXN-0070,TGT-0246,ACQ-014,2024-06-19,2025-05-23,2024,Q2,Minority Investment,All Cash,48.9,16.9,1.96,13.7,Closed,Geographic Expansion|Cost Synergies|Vertical Integration,1,338,Summit MedTech,Medical Devices,Cardiac Devices,Mountain West,Family-Owned,827.0,32.4,HealthStream,Strategic,Health IT,National,11.7,3.67,44.44444444444444,-46.59400544959128,294.0,77.3,142.4,10.5,471.6,Small
TXN-0073,TGT-0247,ACQ-009,2024-01-16,,2024,Q1,Minority Investment,Seller Financing,305.7,6.8,4.61,6.9,Withdrawn,Diversification|Cross-Sell Opportunity|Supply Chain Integration|Market Consolidation|Revenue Synergies,8,,Cascade Managed Care,Health Insurance,Supplemental Insurance,Midwest,PE-Backed,156.5,11.9,Encompass Health,Strategic,Home Health/Hospice,Multi-Regional,14.6,3.84,-53.42465753424658,20.052083333333346,3264.1,734.4,1776.7,480.8,8304.6,Mid-Market
TXN-0200,TGT-0250,ACQ-008,2024-11-02,,2024,Q4,Management Buyout,Mixed,464.2,15.0,6.95,11.6,Terminated,Margin Improvement|Cross-Sell Opportunity|High Growth|Revenue Synergies,7,,Momentum Claims Solutions,Revenue Cycle,Claims Management,Midwest,Public,717.1,13.4,Acadia Healthcare,Strategic,Behavioral Health,National,17.2,1.91,-12.790697674418603,263.8743455497382,2432.2,542.4,1143.0,313.1,3914.9,Mid-Market
TXN-0374,TGT-0279,ACQ-006,2024-12-02,2025-06-17,2024,Q4,Strategic Acquisition,Mixed,787.0,18.1,6.4,6.2,Closed,Talent Acquisition|Revenue Synergies|Technology Capability,4,197,Axis Device Solutions,Medical Devices,Orthopedic Devices,National,PE-Backed,463.6,26.4,Molina Healthcare,Strategic,Health Insurance,Multi-Regional,13.3,3.37,36.090225563909776,89.91097922848665,2449.7,274.4,747.6,94.8,6566.2,Large
TXN-0382,TGT-0288,ACQ-018,2024-01-11,,2024,Q1,SPAC Merger,Mixed,550.5,14.3,6.66,6.4,Withdrawn,Margin Improvement|Geographic Expansion|Vertical Integration|High Growth|Platform Build,1,,Trident Healthcare,Healthcare Services,Lab Services,Multi-Regional,Physician-Owned,191.0,16.0,Medline Industries,Strategic,Medical Devices,National,9.3,2.94,53.76344086021505,126.53061224489797,4685.7,1124.6,2115.3,139.9,7200.5,Large
TXN-0138,TGT-0037,ACQ-020,2024-09-20,2024-12-18,2024,Q3,Management Buyout,Stock-for-Stock,117.1,14.9,5.66,4.8,Closed,High Growth|Cost Synergies|Market Consolidation|Cross-Sell Opportunity|Supply Chain Integration,1,89,Alpine Dental,Dental,Oral Surgery,Mountain West,Private,101.0,32.8,Qualifacts,Strategic,Health IT,National,15.0,3.96,-0.6666666666666643,42.929292929292934,343.1,56.3,142.8,50.2,553.1,Mid-Market
TXN-0053,TGT-0232,ACQ-007,2024-04-07,2024-12-03,2024,Q2,Management Buyout,Stock-for-Stock,416.1,21.1,5.81,14.8,Closed,High Growth|Supply Chain Integration|Regulatory Arbitrage|Diversification|Talent Acquisition,1,240,Sentinel Health Systems,Healthcare Services,Specialty Clinics,Southwest,Private,7.0,20.3,Amedisys,Strategic,Home Health/Hospice,National,14.9,3.98,41.61073825503357,45.97989949748742,1968.9,584.8,278.7,65.3,5219.1,Mid-Market
TXN-0398,TGT-0268,ACQ-019,2024-04-12,2024-06-23,2024,Q2,Platform Investment,Stock-for-Stock,65.7,11.6,4.07,6.7,Closed,Vertical Integration|Geographic Expansion|High Growth|Diversification|Regulatory Arbitrage,2,72,Sentinel Healthcare,Healthcare Services,Specialty Clinics,Mountain West,Physician-Owned,482.7,26.5,R1 RCM,Strategic,Revenue Cycle,National,14.9,3.98,-22.147651006711413,2.2613065326633244,2020.7,521.3,870.7,85.8,4581.5,Small
TXN-0254,TGT-0001,ACQ-030,2024-07-18,2025-02-27,2024,Q3,Carve-out,All Cash,747.8,15.2,5.1,17.3,Closed,Cross-Sell Opportunity|Revenue Synergies|Talent Acquisition,7,224,Quest Health Data,Health IT,EHR/EMR,Southwest,PE-Backed,664.9,22.7,Summit Partners,Financial Sponsor,Growth Equity,National,9.2,2.87,65.21739130434783,77.70034843205573,,,,,,Large
TXN-0447,TGT-0008,ACQ-035,2024-04-21,,2024,Q2,Bolt-on Acquisition,Mixed,637.2,9.7,5.16,8.3,Rumored,Talent Acquisition|Market Consolidation|Geographic Expansion|Vertical Integration|Revenue Synergies,6,,Crest Dental Group,Dental,Oral Surgery,Northeast,Public,85.1,32.7,Cerberus Capital,Financial Sponsor,Diversified,National,17.6,4.35,-44.88636363636365,18.620689655172427,,,,,,Large
TXN-0120,TGT-0014,ACQ-040,2024-09-06,,2024,Q3,SPAC Merger,Seller Financing,196.3,10.4,5.75,9.1,Rumored,Talent Acquisition|Revenue Synergies|Cross-Sell Opportunity,8,,Zephyr Behavioral,Behavioral Health,Psychiatric Hospitals,National,Public,9.1,17.8,Leonard Green,Financial Sponsor,Diversified,National,16.6,2.79,-37.34939759036145,106.0931899641577,,,,,,Mid-Market
TXN-0224,TGT-0037,ACQ-036,2024-11-26,2025-04-03,2024,Q4,Bolt-on Acquisition,Stock-for-Stock,154.7,24.3,7.03,4.5,Closed,Supply Chain Integration|High Growth|Vertical Integration|Regulatory Arbitrage|Market Consolidation,4,128,Alpine Dental,Dental,Oral Surgery,Mountain West,Private,101.0,32.8,Water Street Healthcare,Financial Sponsor,Healthcare,National,10.3,4.03,135.92233009708735,74.44168734491315,,,,,,Mid-Market
TXN-0246,TGT-0062,ACQ-024,2024-08-06,2024-12-02,2024,Q3,Strategic Acquisition,Seller Financing,107.4,11.8,3.5,8.0,Closed,Supply Chain Integration|Cross-Sell Opportunity|High Growth,1,118,Keybridge Biomedical,Medical Devices,Surgical Instruments,Southeast,Family-Owned,720.0,20.4,Hellman & Friedman,Financial Sponsor,Diversified,National,12.3,4.42,-4.0650406504065035,-20.814479638009047,,,,,,Mid-Market
TXN-0450,TGT-0073,ACQ-026,2024-10-09,,2024,Q4,Management Buyout,Mixed,612.1,7.1,4.35,10.0,Rumored,Geographic Expansion|Diversification|Market Consolidation,6,,Daybreak Dental Care,Dental,DSO (Dental Support Org),National,Physician-Owned,593.7,20.2,Warburg Pincus,Financial Sponsor,Healthcare,National,10.3,4.03,-31.06796116504855,7.940446650124054,,,,,,Large
TXN-0306,TGT-0074,ACQ-034,2024-03-06,2024-12-04,2024,Q1,Carve-out,Stock-for-Stock,251.6,18.8,4.75,17.9,Closed,Margin Improvement|Regulatory Arbitrage,3,273,Unity Health Coverage,Health Insurance,Dental Insurance,National,Private,949.4,24.9,Oak Hill Capital,Financial Sponsor,Diversified,National,14.6,3.84,28.767123287671243,23.69791666666667,,,,,,Mid-Market
TXN-0408,TGT-0078,ACQ-023,2024-08-23,2025-04-17,2024,Q3,Recapitalization,Mixed,233.5,20.5,2.98,9.7,Closed,Cross-Sell Opportunity|Regulatory Arbitrage|Cost Synergies|Brand Value|Talent Acquisition,8,237,Equinox Home Care,Home Health/Hospice,Personal Care,Great Plains,Private,378.4,18.9,TPG Capital,Financial Sponsor,Diversified,National,11.5,3.39,78.26086956521739,-12.094395280235993,,,,,,Mid-Market
TXN-0134,TGT-0085,ACQ-037,2024-11-06,2025-05-09,2024,Q4,Carve-out,Seller Financing,693.7,20.3,5.88,8.3,Closed,Platform Build|Margin Improvement|Technology Capability|Diversification|Revenue Synergies,1,184,Alpine Benefits Group,Health Insurance,Medicare Advantage,Multi-Regional,Private,46.3,30.7,Frazier Healthcare,Financial Sponsor,Healthcare,National,17.6,2.1,15.340909090909086,179.99999999999997,,,,,,Large
TXN-0147,TGT-0096,ACQ-028,2024-03-24,2024-05-27,2024,Q1,SPAC Merger,Stock-for-Stock,574.0,11.1,7.47,12.8,Closed,Market Consolidation|Diversification|Platform Build|Cross-Sell Opportunity|Margin Improvement,1,64,Harbor Wellness Group,Behavioral Health,Mental Health Clinics,Mountain West,Physician-Owned,575.7,11.9,Advent International,Financial Sponsor,Diversified,National,15.5,2.36,-28.387096774193548,216.52542372881354,,,,,,Large
TXN-0308,TGT-0115,ACQ-037,2024-01-24,,2024,Q1,Merger of Equals,Stock-for-Stock,528.3,20.9,7.76,10.4,Withdrawn,Vertical Integration|Platform Build|Brand Value,4,,Yarrow Medical Group,Healthcare Services,Lab Services,Great Plains,Nonprofit,82.1,30.9,Frazier Healthcare,Financial Sponsor,Healthcare,National,9.3,2.94,124.7311827956989,163.94557823129253,,,,,,Large
TXN-0414,TGT-0124,ACQ-034,2024-07-25,2025-08-08,2024,Q3,Minority Investment,Seller Financing,443.6,22.9,5.0,18.9,Closed,Geographic Expansion|Diversification,5,379,Pinnacle Surgical,Medical Devices,Orthopedic Devices,Midwest,Physician-Owned,29.2,25.1,Oak Hill Capital,Financial Sponsor,Diversified,National,12.3,4.42,86.17886178861787,13.122171945701359,,,,,,Mid-Market
TXN-0386,TGT-0136,ACQ-022,2024-11-22,2025-11-01,2024,Q4,Platform Investment,Mixed,741.0,17.1,1.66,8.4,Closed,Regulatory Arbitrage|Margin Improvement|Brand Value|Platform Build|Talent Acquisition,3,344,Trident Billing Solutions,Revenue Cycle,Patient Financial Services,National,Private,163.6,20.5,Blackstone,Financial Sponsor,Diversified,National,17.2,1.91,-0.5813953488371969,-13.089005235602095,,,,,,Large
TXN-0130,TGT-0148,ACQ-028,2024-07-15,,2024,Q3,Platform Investment,Seller Financing,796.1,12.7,1.73,12.6,Rumored,Supply Chain Integration|Cost Synergies|Cross-Sell Opportunity|Technology Capability|Vertical Integration,8,,Wellspring Visiting Health,Home Health/Hospice,Home Infusion,Mountain West,PE-Backed,678.2,31.6,Advent International,Financial Sponsor,Diversified,National,11.5,3.39,10.434782608695645,-48.96755162241888,,,,,,Large
TXN-0409,TGT-0166,ACQ-038,2024-07-24,,2024,Q3,SPAC Merger,Seller Financing,68.0,6.6,6.08,6.9,Withdrawn,Brand Value|Regulatory Arbitrage|Margin Improvement|Diversification|Technology Capability,2,,Radius Revenue Solutions,Revenue Cycle,Coding Services,Southwest,Nonprofit,229.0,23.3,Great Hill Partners,Financial Sponsor,Technology,National,16.5,1.5,-60.0,305.3333333333333,,,,,,Small
TXN-0433,TGT-0173,ACQ-038,2024-03-19,2024-09-28,2024,Q1,Strategic Acquisition,All Cash,760.7,23.3,5.34,15.6,Closed,Market Consolidation|Cost Synergies|Brand Value|Revenue Synergies|Cross-Sell Opportunity,7,193,Flatiron Pharma,Pharma/Biotech,CDMO,Midwest,Public,320.9,22.0,Great Hill Partners,Financial Sponsor,Technology,National,17.2,2.74,35.465116279069775,94.89051094890509,,,,,,Large
